timestamp,mode,SPTemp,SPHum,SPLight,actTemp,actHum,actLight,manHeater,manComp,manLight,manHum
1:7:41_1/2/2023,auto,23,90,0,23.5,94,0,False,False,0.75,True
1:9:41_1/2/2023,auto,23,90,0,23.4,71,0,False,False,0.75,True
1:11:41_1/2/2023,auto,23,90,0,23.4,79,0,False,False,0.75,True
1:13:41_1/2/2023,auto,23,90,0,23.4,85,0,False,False,0.75,True
1:15:41_1/2/2023,auto,23,90,0,23.4,90,0,False,False,0.75,True
1:17:41_1/2/2023,auto,23,90,0,23.4,93,0,False,False,0.75,True
1:19:41_1/2/2023,auto,23,90,0,23.5,95,0,False,False,0.75,True
1:21:41_1/2/2023,auto,23,90,0,23.4,71,0,False,False,0.75,True
1:23:41_1/2/2023,auto,23,90,0,23.3,79,0,False,False,0.75,True
1:25:41_1/2/2023,auto,23,90,0,23.4,85,0,False,False,0.75,True
1:27:41_1/2/2023,auto,23,90,0,23.4,90,0,False,False,0.75,True
1:29:41_1/2/2023,auto,23,90,0,23.4,93,0,False,False,0.75,True
1:31:41_1/2/2023,auto,23,90,0,23.5,95,0,False,False,0.75,True
1:33:41_1/2/2023,auto,23,90,0,23.4,70,0,False,False,0.75,True
1:35:41_1/2/2023,auto,23,90,0,23.3,78,0,False,False,0.75,True
1:37:41_1/2/2023,auto,23,90,0,23.3,85,0,False,False,0.75,True
1:39:41_1/2/2023,auto,23,90,0,23.3,90,0,False,False,0.75,True
1:41:41_1/2/2023,auto,23,90,0,23.4,93,0,False,False,0.75,True
1:43:41_1/2/2023,auto,23,90,0,23.5,95,0,False,False,0.75,True
1:45:41_1/2/2023,auto,23,90,0,23.4,70,0,False,False,0.75,True
1:47:53_1/2/2023,auto,23,90,0,23.3,77,0,False,False,0.75,True
1:49:41_1/2/2023,auto,23,90,0,23.3,84,0,False,False,0.75,True
1:51:41_1/2/2023,auto,23,90,0,23.3,89,0,False,False,0.75,True
1:53:41_1/2/2023,auto,23,90,0,23.4,92,0,False,False,0.75,True
1:55:41_1/2/2023,auto,23,90,0,23.4,95,0,False,False,0.75,True
1:57:41_1/2/2023,auto,23,90,0,23.3,72,0,False,False,0.75,True
1:59:41_1/2/2023,auto,23,90,0,23.3,77,0,False,False,0.75,True
2:1:41_1/2/2023,auto,23,90,0,23.3,84,0,False,False,0.75,True
2:3:41_1/2/2023,auto,23,90,0,23.3,89,0,False,False,0.75,True
2:5:41_1/2/2023,auto,23,90,0,23.4,92,0,False,False,0.75,True
2:7:41_1/2/2023,auto,23,90,0,23.4,95,0,False,False,0.75,True
2:9:41_1/2/2023,auto,23,90,0,23.4,70,0,False,False,0.75,True
2:11:41_1/2/2023,auto,23,90,0,23.3,77,0,False,False,0.75,True
2:13:41_1/2/2023,auto,23,90,0,23.3,84,0,False,False,0.75,True
2:15:41_1/2/2023,auto,23,90,0,23.3,89,0,False,False,0.75,True
2:17:41_1/2/2023,auto,23,90,0,23.3,92,0,False,False,0.75,True
2:19:41_1/2/2023,auto,23,90,0,23.4,95,0,False,False,0.75,True
2:21:41_1/2/2023,auto,23,90,0,23.3,70,0,False,False,0.75,True
2:23:41_1/2/2023,auto,23,90,0,23.3,78,0,False,False,0.75,True
2:25:41_1/2/2023,auto,23,90,0,23.3,85,0,False,False,0.75,True
2:27:41_1/2/2023,auto,23,90,0,23.3,89,0,False,False,0.75,True
2:29:41_1/2/2023,auto,23,90,0,23.3,92,0,False,False,0.75,True
2:31:41_1/2/2023,auto,23,90,0,23.4,95,0,False,False,0.75,True
2:33:41_1/2/2023,auto,23,90,0,23.3,71,0,False,False,0.75,True
2:35:41_1/2/2023,auto,23,90,0,23.3,79,0,False,False,0.75,True
2:37:41_1/2/2023,auto,23,90,0,23.3,85,0,False,False,0.75,True
2:39:41_1/2/2023,auto,23,90,0,23.3,90,0,False,False,0.75,True
2:41:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
2:43:41_1/2/2023,auto,23,90,0,23.4,95,0,False,False,0.75,True
2:45:41_1/2/2023,auto,23,90,0,23.3,70,0,False,False,0.75,True
2:47:53_1/2/2023,auto,23,90,0,23.3,79,0,False,False,0.75,True
2:49:41_1/2/2023,auto,23,90,0,23.3,85,0,False,False,0.75,True
2:51:41_1/2/2023,auto,23,90,0,23.3,90,0,False,False,0.75,True
2:53:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
2:55:41_1/2/2023,auto,23,90,0,23.4,95,0,False,False,0.75,True
2:57:41_1/2/2023,auto,23,90,0,23.3,70,0,False,False,0.75,True
2:59:41_1/2/2023,auto,23,90,0,23.3,78,0,False,False,0.75,True
3:1:41_1/2/2023,auto,23,90,0,23.3,85,0,False,False,0.75,True
3:3:41_1/2/2023,auto,23,90,0,23.3,90,0,False,False,0.75,True
3:5:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
3:7:41_1/2/2023,auto,23,90,0,23.4,95,0,False,False,0.75,True
3:9:41_1/2/2023,auto,23,90,0,23.3,71,0,False,False,0.75,True
3:11:41_1/2/2023,auto,23,90,0,23.3,78,0,False,False,0.75,True
3:13:41_1/2/2023,auto,23,90,0,23.3,85,0,False,False,0.75,True
3:15:41_1/2/2023,auto,23,90,0,23.3,89,0,False,False,0.75,True
3:17:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
3:19:41_1/2/2023,auto,23,90,0,23.4,95,0,False,False,0.75,True
3:21:41_1/2/2023,auto,23,90,0,23.3,71,0,False,False,0.75,True
3:23:41_1/2/2023,auto,23,90,0,23.3,79,0,False,False,0.75,True
3:25:41_1/2/2023,auto,23,90,0,23.3,85,0,False,False,0.75,True
3:27:41_1/2/2023,auto,23,90,0,23.3,90,0,False,False,0.75,True
3:29:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
3:31:41_1/2/2023,auto,23,90,0,23.4,95,0,False,False,0.75,True
3:33:41_1/2/2023,auto,23,90,0,23.3,71,0,False,False,0.75,True
3:35:41_1/2/2023,auto,23,90,0,23.3,79,0,False,False,0.75,True
3:37:41_1/2/2023,auto,23,90,0,23.3,85,0,False,False,0.75,True
3:39:41_1/2/2023,auto,23,90,0,23.3,90,0,False,False,0.75,True
3:41:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
3:43:41_1/2/2023,auto,23,90,0,23.4,95,0,False,False,0.75,True
3:45:41_1/2/2023,auto,23,90,0,23.3,70,0,False,False,0.75,True
3:47:43_1/2/2023,auto,23,90,0,23.2,79,0,False,False,0.75,True
3:49:41_1/2/2023,auto,23,90,0,23.2,85,0,False,False,0.75,True
3:51:41_1/2/2023,auto,23,90,0,23.3,90,0,False,False,0.75,True
3:53:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
3:55:41_1/2/2023,auto,23,90,0,23.3,95,0,False,False,0.75,True
3:57:41_1/2/2023,auto,23,90,0,23.3,71,0,False,False,0.75,True
3:59:41_1/2/2023,auto,23,90,0,23.2,79,0,False,False,0.75,True
4:1:41_1/2/2023,auto,23,90,0,23.2,86,0,False,False,0.75,True
4:3:41_1/2/2023,auto,23,90,0,23.2,90,0,False,False,0.75,True
4:5:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
4:7:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
4:9:41_1/2/2023,auto,23,90,0,23.3,71,0,False,False,0.75,True
4:11:41_1/2/2023,auto,23,90,0,23.2,79,0,False,False,0.75,True
4:13:41_1/2/2023,auto,23,90,0,23.2,86,0,False,False,0.75,True
4:15:41_1/2/2023,auto,23,90,0,23.3,90,0,False,False,0.75,True
4:17:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
4:19:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
4:21:41_1/2/2023,auto,23,90,0,23.2,71,0,False,False,0.75,True
4:23:41_1/2/2023,auto,23,90,0,23.2,80,0,False,False,0.75,True
4:25:41_1/2/2023,auto,23,90,0,23.2,86,0,False,False,0.75,True
4:27:41_1/2/2023,auto,23,90,0,23.2,90,0,False,False,0.75,True
4:29:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
4:31:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
4:33:41_1/2/2023,auto,23,90,0,23.2,72,0,False,False,0.75,True
4:35:41_1/2/2023,auto,23,90,0,23.2,80,0,False,False,0.75,True
4:37:41_1/2/2023,auto,23,90,0,23.2,86,0,False,False,0.75,True
4:39:41_1/2/2023,auto,23,90,0,23.2,91,0,False,False,0.75,True
4:41:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
4:43:41_1/2/2023,auto,23,90,0,23.3,92,0,False,False,0.75,True
4:45:41_1/2/2023,auto,23,90,0,23.2,71,0,False,False,0.75,True
4:47:43_1/2/2023,auto,23,90,0,23.2,79,0,False,False,0.75,True
4:49:41_1/2/2023,auto,23,90,0,23.2,86,0,False,False,0.75,True
4:51:41_1/2/2023,auto,23,90,0,23.2,90,0,False,False,0.75,True
4:53:41_1/2/2023,auto,23,90,0,23.2,93,0,False,False,0.75,True
4:55:41_1/2/2023,auto,23,90,0,23.3,95,0,False,False,0.75,True
4:57:41_1/2/2023,auto,23,90,0,23.2,71,0,False,False,0.75,True
4:59:41_1/2/2023,auto,23,90,0,23.2,79,0,False,False,0.75,True
5:1:41_1/2/2023,auto,23,90,0,23.2,86,0,False,False,0.75,True
5:3:41_1/2/2023,auto,23,90,0,23.2,90,0,False,False,0.75,True
5:5:41_1/2/2023,auto,23,90,0,23.2,93,0,False,False,0.75,True
5:7:41_1/2/2023,auto,23,90,0,23.3,95,0,False,False,0.75,True
5:9:41_1/2/2023,auto,23,90,0,23.2,71,0,False,False,0.75,True
5:11:41_1/2/2023,auto,23,90,0,23.2,79,0,False,False,0.75,True
5:13:41_1/2/2023,auto,23,90,0,23.2,85,0,False,False,0.75,True
5:15:41_1/2/2023,auto,23,90,0,23.1,90,0,False,False,0.75,True
5:17:41_1/2/2023,auto,23,90,0,23.2,93,0,False,False,0.75,True
5:19:41_1/2/2023,auto,23,90,0,23.3,95,0,False,False,0.75,True
5:21:41_1/2/2023,auto,23,90,0,23.2,71,0,False,False,0.75,True
5:23:41_1/2/2023,auto,23,90,0,23.2,79,0,False,False,0.75,True
5:25:41_1/2/2023,auto,23,90,0,23.2,85,0,False,False,0.75,True
5:27:41_1/2/2023,auto,23,90,0,23.2,90,0,False,False,0.75,True
5:29:41_1/2/2023,auto,23,90,0,23.2,93,0,False,False,0.75,True
5:31:41_1/2/2023,auto,23,90,0,23.3,95,0,False,False,0.75,True
5:33:41_1/2/2023,auto,23,90,0,23.2,72,0,False,False,0.75,True
5:35:41_1/2/2023,auto,23,90,0,23.2,80,0,False,False,0.75,True
5:37:41_1/2/2023,auto,23,90,0,23.2,86,0,False,False,0.75,True
5:39:41_1/2/2023,auto,23,90,0,23.2,90,0,False,False,0.75,True
5:41:41_1/2/2023,auto,23,90,0,23.2,93,0,False,False,0.75,True
5:43:41_1/2/2023,auto,23,90,0,23.3,93,0,False,False,0.75,True
5:45:41_1/2/2023,auto,23,90,0,23.2,71,0,False,False,0.75,True
5:47:53_1/2/2023,auto,23,90,0,23.2,79,0,False,False,0.75,True
5:49:41_1/2/2023,auto,23,90,0,23.1,85,0,False,False,0.75,True
5:51:41_1/2/2023,auto,23,90,0,23.2,90,0,False,False,0.75,True
5:53:41_1/2/2023,auto,23,90,0,23.2,93,0,False,False,0.75,True
5:55:41_1/2/2023,auto,23,90,0,23.3,95,0,False,False,0.75,True
5:57:41_1/2/2023,auto,23,90,0,23.2,71,0,False,False,0.75,True
5:59:41_1/2/2023,auto,23,90,0,23.1,79,0,False,False,0.75,True
6:1:41_1/2/2023,auto,30,70,4000,23.1,64,1145,False,False,0.75,True
6:3:41_1/2/2023,auto,30,70,4000,23.2,74,1125,False,False,0.75,True
6:5:41_1/2/2023,auto,30,70,4000,23.2,66,1265,False,False,0.75,True
6:7:41_1/2/2023,auto,30,70,4000,23.4,73,1265,False,False,0.75,True
6:9:41_1/2/2023,auto,30,70,4000,23.6,71,1258,False,False,0.75,True
6:11:41_1/2/2023,auto,30,70,4000,23.7,65,1198,False,False,0.75,True
6:13:41_1/2/2023,auto,30,70,4000,23.9,75,1125,False,False,0.75,True
6:15:41_1/2/2023,auto,30,70,4000,24.0,67,1119,False,False,0.75,True
6:17:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:19:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:21:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:23:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:25:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:27:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:29:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:31:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:33:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:35:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:37:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:39:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:41:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:43:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:45:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:47:43_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:49:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:51:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:53:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:55:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:57:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
6:59:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:1:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:3:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:5:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:7:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:9:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:11:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:13:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:15:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:17:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:19:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:21:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:23:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:25:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:27:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:29:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:31:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:33:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:35:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:37:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:39:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:41:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:43:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:45:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:47:43_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:49:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:51:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:53:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:55:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:57:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
7:59:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:1:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:3:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:5:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:7:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:9:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:11:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:13:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:15:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:17:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:19:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:21:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:23:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:25:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:27:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:29:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:31:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:33:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:35:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:37:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:39:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:41:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:43:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:45:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:47:43_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:49:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:51:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:53:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:55:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:57:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
8:59:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:1:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:3:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:5:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:7:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:9:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:11:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:13:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:15:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:17:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:19:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:21:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:23:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:25:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:27:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:29:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:31:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:33:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:35:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:37:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:39:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:41:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:43:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:45:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:47:43_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:49:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:51:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:53:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:55:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:57:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
9:59:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:1:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:3:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:5:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:7:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:9:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:11:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:13:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:15:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:17:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:19:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:21:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:23:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:25:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:27:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:29:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:31:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:33:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:35:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:37:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:39:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:41:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:43:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:45:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:47:43_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:49:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:51:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:53:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:55:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:57:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
10:59:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
11:1:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
11:3:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
11:5:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
11:7:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
11:9:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
11:11:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
11:13:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
11:15:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
11:17:41_1/2/2023,auto,30,70,4000,24.2,74,1125,False,False,0.75,True
