timestamp,mode,SPTemp,SPHum,SPLight,actTemp,actHum,actLight,manHeater,manComp,manLight,manHum
12:27:9_4/7/2023,manual,30,70,4000,30.3,56,0,False,True,0.5,False
12:29:7_4/7/2023,manual,30,70,4000,30.1,50,0,False,True,0.5,False
12:31:7_4/7/2023,manual,30,70,4000,29.8,47,0,False,True,0.5,False
12:33:7_4/7/2023,manual,30,70,4000,29.3,45,0,False,True,0.5,False
12:35:7_4/7/2023,manual,30,70,4000,28.7,43,0,False,True,0.5,False
12:37:7_4/7/2023,manual,30,70,4000,28.0,43,0,False,True,0.5,False
12:39:7_4/7/2023,manual,30,70,4000,27.4,42,0,False,True,0.5,False
12:41:7_4/7/2023,manual,30,70,4000,26.7,42,0,False,True,0.5,False
12:43:7_4/7/2023,manual,30,70,4000,26.0,43,0,False,True,0.5,False
12:45:7_4/7/2023,manual,30,70,4000,25.3,43,0,False,True,0.5,False
12:47:7_4/7/2023,manual,30,70,4000,24.7,43,0,False,True,0.5,False
12:49:7_4/7/2023,manual,30,70,4000,24.1,44,0,False,True,0.5,False
12:51:7_4/7/2023,manual,30,70,4000,23.6,44,0,False,True,0.5,False
12:53:7_4/7/2023,manual,30,70,4000,23.0,45,0,False,True,0.5,False
12:55:7_4/7/2023,manual,30,70,4000,22.5,45,0,False,True,0.5,False
12:57:7_4/7/2023,manual,30,70,4000,22.0,46,0,False,True,0.5,False
12:59:7_4/7/2023,manual,30,70,4000,21.5,47,0,False,True,0.5,False
13:1:7_4/7/2023,manual,30,70,4000,21.1,47,0,False,True,0.5,False
13:3:7_4/7/2023,manual,30,70,4000,20.7,48,0,False,True,0.5,False
13:5:7_4/7/2023,manual,30,70,4000,20.4,48,0,False,True,0.5,False
13:7:7_4/7/2023,manual,30,70,4000,20.0,49,0,False,True,0.5,False
13:9:7_4/7/2023,manual,30,70,4000,19.7,49,0,False,True,0.5,False
13:11:7_4/7/2023,manual,30,70,4000,19.4,49,0,False,True,0.5,False
13:13:7_4/7/2023,manual,30,70,4000,19.1,50,0,False,True,0.5,False
13:15:7_4/7/2023,manual,30,70,4000,18.8,50,0,False,True,0.5,False
13:17:7_4/7/2023,manual,30,70,4000,18.5,51,0,False,True,0.5,False
13:19:7_4/7/2023,manual,30,70,4000,18.2,51,0,False,True,0.5,False
13:21:7_4/7/2023,manual,30,70,4000,18.0,51,0,False,True,0.5,False
13:23:11_4/7/2023,manual,30,70,4000,17.8,52,0,False,True,0.5,False
13:25:7_4/7/2023,manual,30,70,4000,17.5,52,0,False,True,0.5,False
13:27:9_4/7/2023,manual,30,70,4000,17.4,52,0,False,True,0.5,False
13:29:7_4/7/2023,manual,30,70,4000,17.2,52,0,False,True,0.5,False
13:31:7_4/7/2023,manual,30,70,4000,17.0,52,0,False,True,0.5,False
13:33:7_4/7/2023,manual,30,70,4000,16.8,52,0,False,True,0.5,False
13:5:48_11/7/2023,auto,30,70,4000,23.7,72,2043,False,False,25,False
13:7:48_11/7/2023,auto,30,70,4000,23.6,71,2070,False,False,25,False
13:9:48_11/7/2023,auto,30,70,4000,23.6,72,2070,False,False,25,False
13:11:48_11/7/2023,auto,30,70,4000,23.5,76,2043,False,False,25,False
13:13:48_11/7/2023,auto,30,70,4000,23.4,75,2056,False,False,25,False
13:15:48_11/7/2023,auto,30,70,4000,23.3,73,1817,False,False,25,False
13:17:48_11/7/2023,auto,30,70,4000,23.3,72,2076,False,False,25,False
13:19:48_11/7/2023,auto,30,70,4000,23.3,71,1817,False,False,25,False
13:21:48_11/7/2023,auto,30,70,4000,23.3,72,1804,False,False,25,False
13:23:48_11/7/2023,auto,30,70,4000,23.3,75,2070,False,False,25,False
13:25:48_11/7/2023,manual,30,70,4000,23.4,75,4856,False,False,25,False
13:27:48_11/7/2023,manual,30,70,4000,23.6,83,4969,False,False,25,False
13:29:48_11/7/2023,manual,30,70,4000,24.0,90,4949,False,False,25,False
13:31:48_11/7/2023,manual,30,70,4000,24.4,93,4983,False,False,25,False
13:33:48_11/7/2023,manual,30,70,4000,24.9,95,4923,False,False,25,False
13:35:48_11/7/2023,manual,30,70,4000,25.3,95,4850,False,False,25,False
14:9:15_11/7/2023,auto,30,70,4000,31.4,64,1817,False,False,0,False
14:15:21_11/7/2023,auto,30,70,4000,31.0,68,1817,False,False,0,False
14:17:21_11/7/2023,auto,32,75,5000,30.8,75,2322,False,False,0,False
14:41:13_11/7/2023,auto,30,70,4000,26.1,48,1744,False,False,0,False
14:43:13_11/7/2023,auto,30,70,4000,25.6,59,1777,False,False,0,False
14:45:13_11/7/2023,auto,30,70,4000,25.3,70,1757,False,False,0,False
10:53:6_12/7/2023,auto,30,70,4000,22.9,73,1976,False,False,0,False
10:55:6_12/7/2023,auto,30,70,4000,22.8,72,1817,False,False,0,False
10:57:6_12/7/2023,auto,30,60,4000,22.7,69,1777,False,False,0,False
10:59:6_12/7/2023,auto,30,60,4000,22.5,66,1790,False,False,0,False
11:1:6_12/7/2023,auto,30,60,4000,22.3,65,1784,False,False,0,False
11:3:6_12/7/2023,auto,30,60,4000,22.2,75,1996,False,False,0,False
11:5:6_12/7/2023,auto,30,60,4000,22.1,76,1937,False,False,0,False
11:7:6_12/7/2023,auto,30,60,4000,22.2,83,1790,False,False,0,False
11:9:6_12/7/2023,auto,30,60,4000,22.4,86,2023,False,False,0,False
11:11:6_12/7/2023,auto,30,60,4000,22.6,86,2030,False,False,0,False
11:13:6_12/7/2023,auto,30,60,4000,22.9,85,1824,False,False,0,False
11:15:6_12/7/2023,auto,30,60,4000,23.1,84,2030,False,False,0,False
11:18:23_12/7/2023,auto,30,70,4000,23.6,76,1817,False,False,0,False
11:22:18_12/7/2023,auto,30,70,4000,24.0,76,1843,False,False,0,False
11:24:18_12/7/2023,auto,30,70,4000,24.3,75,1817,False,False,0,False
11:26:18_12/7/2023,auto,30,70,4000,24.5,75,2050,False,False,0,False
11:47:34_12/7/2023,auto,30,70,4000,27.0,69,2043,False,False,0,False
11:59:18_12/7/2023,auto,30,70,4000,28.2,66,1797,False,False,0,False
12:1:18_12/7/2023,auto,30,70,4000,28.5,65,1850,False,False,0,False
12:3:18_12/7/2023,auto,30,70,4000,28.6,65,2076,False,False,0,False
13:46:30_14/7/2023,auto,30,70,4000,24.1,71,2010,False,False,0,False
13:48:30_14/7/2023,auto,30,70,4000,24.0,73,1784,False,False,0,False
13:51:15_14/7/2023,auto,30,70,4000,23.9,72,1770,False,False,0,False
13:52:37_14/7/2023,auto,30,70,4000,23.9,74,1804,False,False,0,False
13:54:30_14/7/2023,auto,30,70,4000,23.9,72,1804,False,False,0,False
13:56:53_14/7/2023,auto,30,70,4000,23.9,72,1790,False,False,0,False
12:57:23_18/7/2023,auto,30,70,4000,20.3,70,1943,False,False,0,False
12:59:23_18/7/2023,auto,30,70,4000,20.1,73,1744,False,False,0,False
13:1:23_18/7/2023,auto,30,70,4000,20.1,71,0,False,False,0,False
13:3:23_18/7/2023,auto,30,60,4000,20.1,71,2096,False,False,0,False
13:5:23_18/7/2023,auto,30,60,4000,20.0,71,1963,False,False,0,False
13:7:23_18/7/2023,auto,30,60,4000,20.0,68,0,False,False,0,False
13:9:23_18/7/2023,auto,30,60,4000,20.0,68,0,False,False,0,False
13:11:23_18/7/2023,auto,30,60,4000,20.0,68,0,False,False,0,False
13:13:23_18/7/2023,auto,30,60,4000,20.3,62,2036,False,False,0,False
13:15:23_18/7/2023,auto,30,60,4000,20.4,60,2030,False,False,0,False
13:17:23_18/7/2023,auto,30,60,4000,20.5,67,1937,False,False,0,False
13:19:23_18/7/2023,auto,30,60,4000,20.5,73,1937,False,False,0,False
13:21:23_18/7/2023,auto,30,60,4000,20.7,76,2030,False,False,0,False
13:23:23_18/7/2023,auto,30,60,4000,20.9,76,2036,False,False,0,False
13:25:24_18/7/2023,auto,30,60,4000,21.2,76,1790,False,False,0,False
13:27:23_18/7/2023,auto,30,60,4000,21.5,72,2003,False,False,0,False
13:29:23_18/7/2023,auto,30,60,4000,21.8,72,1804,False,False,0,False
13:31:23_18/7/2023,auto,30,60,4000,22.1,62,1671,False,False,0,False
13:33:23_18/7/2023,auto,30,60,4000,22.4,56,2010,False,False,0,False
13:35:23_18/7/2023,auto,30,60,4000,22.5,52,1797,False,False,0,False
13:37:23_18/7/2023,auto,30,60,4000,22.5,49,1737,False,False,0,False
13:39:23_18/7/2023,auto,30,60,4000,22.3,47,1983,False,False,0,False
13:57:33_18/7/2023,auto,30,70,4000,20.0,77,1970,False,False,0,False
13:59:33_18/7/2023,auto,30,70,4000,20.1,79,1724,False,False,0,False
14:1:33_18/7/2023,auto,30,70,4000,20.4,78,1777,False,False,0,False
14:3:33_18/7/2023,auto,30,70,4000,20.6,79,1777,False,False,0,False
14:5:33_18/7/2023,manual,30,70,4000,20.9,78,0,False,False,0,False
10:25:9_20/7/2023,auto,27,70,4000,23.4,76,1770,False,False,0,False
10:27:9_20/7/2023,auto,27,70,4000,23.3,76,1976,False,False,0,False
10:29:10_20/7/2023,auto,27,70,4000,23.3,78,1750,False,False,0,False
10:31:9_20/7/2023,manual,27,70,4000,23.2,80,0,True,False,0,False
10:33:9_20/7/2023,manual,27,70,4000,23.2,88,0,True,False,0,False
10:35:9_20/7/2023,manual,27,70,4000,23.2,94,0,True,False,0,False
10:37:9_20/7/2023,manual,27,70,4000,23.2,97,0,True,False,0,False
10:39:9_20/7/2023,manual,27,70,4000,23.3,99,0,True,False,0,False
10:41:9_20/7/2023,manual,27,70,4000,23.3,99,0,True,False,0,False
10:43:9_20/7/2023,manual,27,70,4000,23.4,99,0,True,False,0,False
10:45:9_20/7/2023,manual,27,70,4000,23.5,97,1258,True,False,7.5,False
10:47:9_20/7/2023,manual,27,70,4000,23.6,95,1258,True,False,7.5,False
10:49:9_20/7/2023,manual,27,70,4000,23.9,94,1418,False,False,7.5,False
10:51:9_20/7/2023,manual,27,70,4000,24.2,92,1265,False,False,7.5,False
10:53:10_20/7/2023,auto,24,70,4000,24.5,91,1937,False,False,7.5,False
10:55:9_20/7/2023,auto,20,70,4000,24.8,89,1970,False,False,7.5,False
10:57:9_20/7/2023,auto,20,70,4000,25.0,87,1784,False,False,7.5,False
10:59:9_20/7/2023,auto,20,70,4000,25.4,86,2169,False,False,7.5,False
11:1:9_20/7/2023,auto,20,70,4000,25.6,85,2123,False,False,7.5,False
11:3:9_20/7/2023,auto,20,70,4000,26.0,84,1890,False,False,7.5,False
11:5:9_20/7/2023,auto,20,70,4000,26.2,82,1890,False,False,7.5,False
11:7:9_20/7/2023,manual,20,70,4000,26.5,81,1325,False,False,7.5,False
11:9:9_20/7/2023,manual,20,70,4000,26.8,80,1498,False,False,7.5,False
11:11:9_20/7/2023,manual,20,70,4000,27.0,79,0,False,False,7.5,False
11:13:9_20/7/2023,manual,20,70,4000,27.2,78,0,False,False,7.5,False
11:15:10_20/7/2023,auto,20,70,4000,27.2,65,0,False,False,7.5,False
11:17:9_20/7/2023,auto,27,70,4000,27.4,66,2063,False,False,7.5,False
11:19:9_20/7/2023,auto,27,70,4000,27.6,63,1857,False,False,7.5,False
11:21:9_20/7/2023,manual,27,70,4000,27.9,65,1498,False,False,7.5,False
11:23:11_20/7/2023,manual,27,70,4000,28.0,57,0,False,False,0.75,False
11:25:9_20/7/2023,manual,27,70,4000,28.0,59,0,False,False,0.75,False
11:27:9_20/7/2023,manual,27,70,4000,28.1,61,0,False,False,0.75,False
11:29:9_20/7/2023,manual,27,70,4000,28.2,62,0,False,False,0.75,False
11:38:25_20/7/2023,auto,30,70,4000,28.2,54,2076,False,False,0,False
11:40:25_20/7/2023,manual,27,70,4000,28.2,57,0,False,False,0,False
11:42:25_20/7/2023,manual,27,70,4000,28.1,59,0,False,False,0,False
11:44:25_20/7/2023,manual,27,70,4000,28.1,61,0,False,False,0,False
11:46:25_20/7/2023,manual,27,70,4000,28.1,63,0,False,False,0,False
11:48:25_20/7/2023,manual,27,70,4000,28.1,65,0,False,False,0,False
11:50:25_20/7/2023,manual,27,70,4000,28.1,67,0,False,False,0,False
11:52:25_20/7/2023,manual,27,70,4000,28.1,68,0,False,False,0,False
11:54:25_20/7/2023,manual,27,70,4000,28.1,69,0,False,False,0,False
11:56:25_20/7/2023,manual,27,70,4000,28.1,70,0,False,False,0,False
11:58:25_20/7/2023,manual,27,70,4000,28.1,71,0,False,False,0,False
12:0:25_20/7/2023,manual,27,70,4000,28.1,72,0,False,False,0,False
12:2:25_20/7/2023,manual,27,70,4000,28.2,73,0,False,False,0,False
12:4:25_20/7/2023,manual,27,70,4000,28.3,73,0,False,False,0,False
12:6:26_20/7/2023,manual,27,70,4000,28.3,74,0,False,False,0,False
12:8:25_20/7/2023,manual,27,70,4000,28.3,74,0,False,False,0,False
12:10:25_20/7/2023,manual,27,70,4000,28.4,75,0,False,False,0,False
12:12:25_20/7/2023,manual,27,70,4000,28.5,75,0,False,False,0,False
12:14:25_20/7/2023,manual,27,70,4000,28.5,75,0,False,False,0,False
12:16:25_20/7/2023,manual,27,70,4000,28.5,76,0,False,False,0,False
12:18:25_20/7/2023,manual,27,70,4000,28.6,76,0,False,False,0,False
12:20:25_20/7/2023,manual,27,70,4000,28.7,76,0,False,False,0,False
12:22:25_20/7/2023,manual,27,70,4000,28.7,76,0,False,False,0,False
12:24:25_20/7/2023,manual,27,70,4000,28.7,76,0,False,False,0,False
12:26:25_20/7/2023,manual,27,70,4000,28.9,76,0,False,False,0,False
12:28:25_20/7/2023,manual,27,70,4000,28.9,76,0,False,False,0,False
12:30:25_20/7/2023,manual,27,70,4000,28.9,76,0,False,False,0,False
12:32:25_20/7/2023,manual,27,70,4000,29.0,77,0,False,False,0,False
12:34:25_20/7/2023,manual,27,70,4000,29.0,76,0,False,False,0,False
12:36:27_20/7/2023,manual,27,70,4000,29.1,76,0,False,False,0,False
12:38:25_20/7/2023,manual,27,70,4000,29.1,76,0,False,False,0,False
12:40:25_20/7/2023,manual,27,70,4000,29.2,76,0,False,False,0,False
12:42:25_20/7/2023,manual,27,70,4000,29.2,76,0,False,False,0,False
12:44:25_20/7/2023,manual,27,70,4000,29.3,76,0,False,False,0,False
12:46:25_20/7/2023,manual,27,70,4000,29.4,76,0,False,False,0,False
12:48:25_20/7/2023,manual,27,70,4000,29.4,76,0,False,False,0,False
12:50:25_20/7/2023,manual,27,70,4000,29.5,76,0,False,False,0,False
12:52:25_20/7/2023,manual,27,70,4000,29.5,65,21,False,False,0,False
13:20:15_20/7/2023,manual,30,70,4000,27.7,58,0,False,False,0,False
13:22:15_20/7/2023,manual,30,70,4000,27.6,62,0,False,False,0,False
13:24:15_20/7/2023,manual,30,70,4000,27.5,65,0,False,False,0,False
13:26:15_20/7/2023,manual,30,70,4000,27.5,67,0,False,False,0,False
13:28:15_20/7/2023,auto,27,70,4000,27.5,68,2070,False,False,0,False
13:30:15_20/7/2023,auto,27,70,4000,27.5,70,2090,False,False,0,False
13:32:15_20/7/2023,auto,27,70,4000,27.7,70,2083,False,False,0,False
13:34:15_20/7/2023,auto,27,70,4000,27.9,71,1830,False,False,0,False
13:36:15_20/7/2023,auto,27,70,4000,28.1,71,2090,False,False,0,False
13:38:15_20/7/2023,auto,27,70,4000,28.3,71,2096,False,False,0,False
13:40:15_20/7/2023,manual,27,70,4000,28.5,71,0,False,False,0,False
13:42:15_20/7/2023,manual,27,70,4000,28.4,49,0,False,True,0.75,False
13:44:15_20/7/2023,manual,27,70,4000,28.3,52,0,False,False,0.75,False
13:46:51_20/7/2023,auto,28,78,4000,28.4,57,2090,False,False,0,False
13:48:51_20/7/2023,auto,28,78,4000,28.6,59,2063,False,False,0,False
13:50:51_20/7/2023,auto,28,78,4000,28.8,60,2043,False,False,0,False
13:52:51_20/7/2023,auto,28,78,4000,29.0,62,1850,False,False,0,False
13:54:51_20/7/2023,auto,28,78,4000,29.2,63,1804,False,False,0,False
13:56:51_20/7/2023,auto,28,78,4000,29.4,60,2050,False,False,0,False
13:58:51_20/7/2023,auto,25,78,4000,29.5,59,1837,False,False,0,False
14:0:51_20/7/2023,auto,25,78,4000,29.5,51,1810,False,False,0,False
14:2:51_20/7/2023,auto,25,78,4000,29.3,47,1843,False,False,0,False
14:4:51_20/7/2023,auto,25,78,4000,28.9,44,1937,False,False,0,False
14:6:51_20/7/2023,auto,25,78,4000,28.3,43,1770,False,False,0,False
14:8:51_20/7/2023,auto,25,78,4000,27.5,42,1591,False,False,0,False
14:10:51_20/7/2023,auto,27,78,4000,26.9,47,1784,False,False,0,False
14:12:51_20/7/2023,auto,27,78,4000,26.2,59,1870,False,False,0,False
14:14:51_20/7/2023,auto,27,78,4000,25.8,68,1950,False,False,0,False
14:16:51_20/7/2023,auto,27,78,4000,25.5,77,1817,False,False,0,False
14:18:51_20/7/2023,auto,27,78,4000,25.4,82,2016,False,False,0,False
14:20:51_20/7/2023,auto,27,78,4000,25.4,85,1784,False,False,0,False
14:22:51_20/7/2023,auto,27,78,4000,25.5,87,1750,False,False,0,False
14:25:33_20/7/2023,auto,29,78,4000,25.6,75,1817,False,False,0,False
14:27:33_20/7/2023,auto,28,78,4000,25.6,82,1797,False,False,0,False
14:29:33_20/7/2023,auto,27,78,4000,25.6,82,2050,False,False,0,False
14:31:33_20/7/2023,auto,27,70,4000,25.7,75,1817,False,False,0,False
14:33:33_20/7/2023,auto,25,70,4000,25.7,83,2043,False,False,0,False
14:35:33_20/7/2023,auto,25,70,4000,25.8,88,1943,False,False,0,False
14:37:33_20/7/2023,auto,25,70,4000,25.8,77,1824,False,False,0,False
14:39:33_20/7/2023,auto,25,70,4000,26.0,83,1830,False,False,0,False
14:41:33_20/7/2023,auto,25,70,4000,26.1,85,1983,False,False,0,False
14:43:33_20/7/2023,auto,25,70,4000,26.3,85,1830,False,False,0,False
14:45:33_20/7/2023,auto,27,70,4000,26.5,85,1824,False,False,0,False
14:47:33_20/7/2023,auto,27,70,4000,26.6,74,1804,False,False,0,False
14:49:33_20/7/2023,auto,27,70,4000,26.7,80,2016,False,False,0,False
14:51:33_20/7/2023,auto,25,70,4000,26.7,78,1996,False,False,0,False
14:53:33_20/7/2023,auto,22,70,4000,26.8,83,1824,False,False,0,False
14:55:33_20/7/2023,auto,27,70,4000,26.8,75,1797,False,False,0,False
14:57:33_20/7/2023,auto,27,80,4000,26.8,80,2056,False,False,0,False
14:59:33_20/7/2023,auto,27,75,4000,26.8,85,2063,False,False,0,False
15:1:33_20/7/2023,auto,27,75,4000,26.8,82,1957,False,False,0,False
15:3:33_20/7/2023,auto,27,75,4000,26.8,81,1830,False,False,0,False
15:5:33_20/7/2023,auto,27,75,4000,26.9,85,1930,False,False,0,False
15:7:33_20/7/2023,auto,27,75,4000,26.9,82,1824,False,False,0,False
15:9:33_20/7/2023,auto,27,75,4000,27.0,81,2010,False,False,0,False
15:11:33_20/7/2023,auto,27,75,4000,27.0,85,1824,False,False,0,False
15:13:33_20/7/2023,auto,27,75,4000,27.0,82,1837,False,False,0,False
15:15:33_20/7/2023,auto,27,75,4000,27.1,86,1996,False,False,0,False
10:24:35_21/7/2023,manual,30,70,4000,23.6,77,0,False,False,0,False
10:26:35_21/7/2023,manual,30,70,4000,23.5,80,0,True,False,0,False
10:28:35_21/7/2023,auto,30,70,4000,23.4,78,2016,True,False,0,False
10:30:35_21/7/2023,auto,30,70,4000,23.3,79,2016,True,False,0,False
10:32:35_21/7/2023,auto,30,70,4000,23.2,81,0,True,False,0,False
10:34:35_21/7/2023,auto,30,70,4000,23.1,80,2030,True,False,0,False
10:36:35_21/7/2023,manual,30,70,4000,23.0,75,0,True,False,0,False
10:38:35_21/7/2023,auto,30,70,4000,23.0,80,2116,True,False,0,False
10:40:35_21/7/2023,manual,30,70,4000,22.9,81,0,True,False,0,False
10:42:35_21/7/2023,manual,30,70,4000,22.9,84,0,True,False,0,False
10:44:35_21/7/2023,auto,30,70,4000,22.8,75,0,True,False,0,False
10:46:35_21/7/2023,auto,30,70,4000,22.8,74,1837,True,False,0,False
10:48:35_21/7/2023,auto,30,70,4000,22.8,80,1843,True,False,0,False
10:50:35_21/7/2023,auto,30,70,4000,22.8,77,1784,True,False,0,False
10:52:35_21/7/2023,auto,30,70,4000,22.9,78,2030,True,False,0,False
10:54:35_21/7/2023,auto,30,70,4000,23.0,77,1804,True,False,0,False
10:56:35_21/7/2023,auto,20,70,4000,23.2,80,2030,True,False,0,False
10:58:35_21/7/2023,auto,20,70,4000,23.4,84,2050,True,False,0,False
11:0:35_21/7/2023,auto,20,70,4000,23.7,85,2043,True,False,0,False
11:2:35_21/7/2023,auto,20,70,4000,24.0,85,1804,True,False,0,False
11:4:35_21/7/2023,auto,20,70,4000,24.2,85,1863,True,False,0,False
11:6:35_21/7/2023,auto,20,70,4000,24.5,84,1817,True,False,0,False
11:8:35_21/7/2023,auto,20,70,4000,24.8,84,2076,True,False,0,False
11:10:35_21/7/2023,auto,20,70,4000,25.0,81,2043,True,False,0,False
11:12:35_21/7/2023,manual,30,70,4000,25.2,78,0,False,True,0,False
11:14:35_21/7/2023,manual,30,70,4000,25.3,84,0,False,True,0,False
11:16:35_21/7/2023,manual,30,70,4000,25.2,86,0,False,True,0,False
11:18:35_21/7/2023,auto,30,70,4000,25.2,82,2103,False,True,0,False
11:20:35_21/7/2023,auto,23,40,4000,25.3,79,1804,False,True,0,False
11:22:39_21/7/2023,auto,23,40,4000,25.4,86,1843,False,True,0,False
11:24:35_21/7/2023,auto,23,40,4000,25.5,88,2043,False,True,0,False
11:26:35_21/7/2023,auto,23,40,4000,25.6,88,2003,False,True,0,False
13:45:19_21/7/2023,auto,30,70,4000,25.3,77,1996,False,False,0,False
13:47:20_21/7/2023,manual,30,70,4000,25.2,77,0,False,False,0,False
13:53:18_21/7/2023,auto,30,70,4000,25.0,80,2023,False,False,0,False
13:55:18_21/7/2023,auto,30,70,4000,25.0,78,1804,False,False,0,False
13:57:18_21/7/2023,auto,30,70,4000,25.0,77,1863,False,False,0,False
13:59:18_21/7/2023,auto,30,70,4000,25.0,76,1917,False,False,0,False
14:1:20_21/7/2023,auto,30,70,4000,24.9,75,2003,False,False,0,False
14:3:18_21/7/2023,auto,30,70,4000,25.0,80,1790,False,False,0,False
14:5:18_21/7/2023,auto,30,70,4000,25.0,74,1963,False,False,0,False
14:7:18_21/7/2023,auto,30,70,4000,25.2,78,1857,False,False,0,False
14:9:18_21/7/2023,auto,30,70,4000,25.4,80,1857,False,False,0,False
14:11:18_21/7/2023,auto,30,70,4000,25.6,76,2149,False,False,0,False
14:13:18_21/7/2023,manual,30,70,4000,25.8,75,0,False,False,0,False
14:15:18_21/7/2023,manual,30,70,4000,26.0,80,0,False,True,0,False
14:17:18_21/7/2023,manual,30,70,4000,26.0,87,0,False,True,0,False
14:19:18_21/7/2023,auto,30,70,4000,26.0,93,1804,False,True,0,False
14:21:18_21/7/2023,auto,22,70,4000,25.8,69,1730,False,True,0,False
14:23:18_21/7/2023,auto,22,70,4000,25.8,59,1837,False,True,0,False
14:25:18_21/7/2023,auto,22,70,4000,25.6,54,1704,False,True,0,False
14:27:18_21/7/2023,auto,22,70,4000,25.3,51,1697,False,True,0,False
14:29:18_21/7/2023,auto,22,70,4000,24.8,50,1724,False,True,0,False
14:31:18_21/7/2023,auto,22,70,4000,24.4,49,1910,False,True,0,False
14:33:18_21/7/2023,auto,22,70,4000,23.9,48,1677,False,True,0,False
14:35:18_21/7/2023,auto,22,70,4000,23.4,60,1910,False,True,0,False
14:39:41_21/7/2023,auto,30,70,4000,22.9,84,1764,False,False,0,False
14:41:41_21/7/2023,auto,30,75,4000,22.8,75,1730,False,False,0,False
14:47:48_21/7/2023,auto,30,70,4000,23.1,80,1591,False,False,0,False
14:50:29_21/7/2023,auto,28,75,4000,23.3,85,1843,False,False,0,False
14:54:8_21/7/2023,auto,30,75,4500,23.5,82,1910,False,False,0,False
14:56:8_21/7/2023,auto,30,75,4500,23.6,85,2203,False,False,0,False
14:58:8_21/7/2023,auto,30,75,4500,23.6,81,2016,False,False,0,False
15:0:8_21/7/2023,auto,30,75,4500,23.8,80,1923,False,False,0,False
15:3:55_21/7/2023,auto,30,70,4000,24.0,83,2163,False,False,0,False
15:5:55_21/7/2023,auto,22,70,4000,24.1,70,1724,False,False,0,False
15:7:55_21/7/2023,auto,23,70,1000,24.1,64,1710,False,False,0,False
15:9:55_21/7/2023,auto,20,30,2000,24.0,76,846,False,False,0,False
15:11:55_21/7/2023,auto,20,30,2000,23.9,79,806,False,False,0,False
15:13:55_21/7/2023,manual,20,30,2000,23.9,79,2289,False,False,12.25,False
15:15:55_21/7/2023,manual,20,30,2000,24.0,88,0,False,False,0.0,False
15:17:55_21/7/2023,manual,20,30,2000,24.2,92,0,False,False,0.0,False
15:20:21_21/7/2023,auto,28,75,1000,24.2,77,420,False,False,0,False
15:22:21_21/7/2023,manual,28,75,1000,24.3,85,0,False,False,0,False
15:24:21_21/7/2023,manual,28,75,4000,24.3,81,0,False,False,0,False
15:26:21_21/7/2023,manual,28,75,4000,24.4,85,1950,False,False,16.25,False
15:28:21_21/7/2023,manual,28,75,4000,24.5,91,4843,False,False,25.0,False
15:30:21_21/7/2023,manual,28,75,4000,24.8,95,354,False,False,2.5,False
15:33:30_21/7/2023,auto,30,70,4000,25.0,85,1677,False,False,0,False
