timestamp,mode,SPTemp,SPHum,SPLight,actTemp,actHum,actLight,manHeater,manComp,manLight,manHum
21:25:13_27/12/2022,auto,23,90,0,38.1,72,0,False,False,25,False
21:27:13_27/12/2022,auto,23,90,0,38.0,72,0,False,False,25,False
21:29:13_27/12/2022,auto,23,90,0,38.0,72,0,False,False,25,False
21:31:13_27/12/2022,auto,23,90,0,37.9,72,0,False,False,25,False
21:33:13_27/12/2022,auto,23,90,0,37.8,73,0,False,False,25,False
21:35:13_27/12/2022,auto,23,90,0,37.8,73,0,False,False,25,False
21:37:13_27/12/2022,auto,23,90,0,37.7,73,0,False,False,25,False
21:39:13_27/12/2022,auto,23,90,0,37.7,73,0,False,False,25,False
21:41:13_27/12/2022,auto,23,90,0,37.7,73,0,False,False,25,False
21:43:13_27/12/2022,auto,23,90,0,37.5,73,0,False,False,25,False
21:45:13_27/12/2022,auto,23,90,0,37.5,73,0,False,False,25,False
21:47:13_27/12/2022,auto,23,90,0,37.5,73,0,False,False,25,False
21:49:13_27/12/2022,auto,23,90,0,37.5,73,0,False,False,25,False
21:51:13_27/12/2022,auto,23,90,0,37.5,73,0,False,False,25,False
21:53:13_27/12/2022,auto,23,90,0,37.4,73,0,False,False,25,False
21:55:13_27/12/2022,auto,23,90,0,37.3,73,0,False,False,25,False
21:57:13_27/12/2022,auto,23,90,0,37.3,73,0,False,False,25,False
21:59:13_27/12/2022,auto,23,90,0,37.2,73,0,False,False,25,False
22:1:13_27/12/2022,auto,23,90,0,37.2,73,0,False,False,25,False
22:3:13_27/12/2022,auto,23,90,0,37.2,73,0,False,False,25,False
22:5:15_27/12/2022,auto,23,90,0,37.1,73,0,False,False,25,False
22:7:13_27/12/2022,auto,23,90,0,37.1,73,0,False,False,25,False
22:9:13_27/12/2022,auto,23,90,0,37.1,73,0,False,False,25,False
22:11:13_27/12/2022,auto,23,90,0,37.0,73,0,False,False,25,False
22:13:13_27/12/2022,auto,23,90,0,37.0,73,0,False,False,25,False
22:15:13_27/12/2022,auto,23,90,0,37.0,73,0,False,False,25,False
22:17:13_27/12/2022,auto,23,90,0,36.9,73,0,False,False,25,False
22:19:13_27/12/2022,auto,23,90,0,36.9,73,0,False,False,25,False
22:21:13_27/12/2022,auto,23,90,0,36.9,73,0,False,False,25,False
22:23:13_27/12/2022,auto,23,90,0,36.9,73,0,False,False,25,False
22:25:13_27/12/2022,auto,23,90,0,36.9,73,0,False,False,25,False
22:27:13_27/12/2022,auto,23,90,0,36.8,73,0,False,False,25,False
22:29:13_27/12/2022,auto,23,90,0,36.8,73,0,False,False,25,False
22:31:13_27/12/2022,auto,23,90,0,36.7,73,0,False,False,25,False
22:33:13_27/12/2022,auto,23,90,0,36.7,73,0,False,False,25,False
22:35:13_27/12/2022,auto,23,90,0,36.7,73,0,False,False,25,False
22:37:13_27/12/2022,auto,23,90,0,36.7,73,0,False,False,25,False
22:39:13_27/12/2022,auto,23,90,0,36.7,73,0,False,False,25,False
22:41:13_27/12/2022,auto,23,90,0,36.6,73,0,False,False,25,False
22:43:13_27/12/2022,auto,23,90,0,36.6,73,0,False,False,25,False
22:45:13_27/12/2022,auto,23,90,0,36.5,73,0,False,False,25,False
22:47:13_27/12/2022,auto,23,90,0,36.5,73,0,False,False,25,False
22:49:13_27/12/2022,auto,23,90,0,36.5,73,0,False,False,25,False
22:51:13_27/12/2022,auto,23,90,0,36.5,73,0,False,False,25,False
22:53:13_27/12/2022,auto,23,90,0,36.5,73,0,False,False,25,False
22:55:13_27/12/2022,auto,23,90,0,36.5,73,0,False,False,25,False
22:57:13_27/12/2022,auto,23,90,0,36.4,73,0,False,False,25,False
22:59:13_27/12/2022,auto,23,90,0,36.4,73,0,False,False,25,False
23:1:13_27/12/2022,auto,23,90,0,36.4,73,0,False,False,25,False
23:3:13_27/12/2022,auto,23,90,0,36.4,73,0,False,False,25,False
23:5:15_27/12/2022,auto,23,90,0,36.3,73,0,False,False,25,False
23:7:13_27/12/2022,auto,23,90,0,36.3,73,0,False,False,25,False
23:9:13_27/12/2022,auto,23,90,0,36.3,73,0,False,False,25,False
23:11:13_27/12/2022,auto,23,90,0,36.2,73,0,False,False,25,False
23:13:13_27/12/2022,auto,23,90,0,36.2,73,0,False,False,25,False
23:15:13_27/12/2022,auto,23,90,0,36.2,73,0,False,False,25,False
23:17:13_27/12/2022,auto,23,90,0,36.1,73,0,False,False,25,False
23:19:13_27/12/2022,auto,23,90,0,36.1,73,0,False,False,25,False
23:21:13_27/12/2022,auto,23,90,0,36.1,73,0,False,False,25,False
23:23:13_27/12/2022,auto,23,90,0,36.1,73,0,False,False,25,False
23:25:13_27/12/2022,auto,23,90,0,36.1,73,0,False,False,25,False
23:27:13_27/12/2022,auto,23,90,0,36.1,73,0,False,False,25,False
23:29:13_27/12/2022,auto,23,90,0,36.1,73,0,False,False,25,False
23:31:13_27/12/2022,auto,23,90,0,36.1,73,0,False,False,25,False
23:33:13_27/12/2022,auto,23,90,0,36.0,73,0,False,False,25,False
23:35:13_27/12/2022,auto,23,90,0,36.0,73,0,False,False,25,False
23:37:13_27/12/2022,auto,23,90,0,36.0,73,0,False,False,25,False
23:39:13_27/12/2022,auto,23,90,0,36.0,73,0,False,False,25,False
23:41:13_27/12/2022,auto,23,90,0,36.0,73,0,False,False,25,False
23:43:13_27/12/2022,auto,23,90,0,36.0,73,0,False,False,25,False
23:45:13_27/12/2022,auto,23,90,0,35.9,73,0,False,False,25,False
23:47:13_27/12/2022,auto,23,90,0,35.9,73,0,False,False,25,False
23:49:13_27/12/2022,auto,23,90,0,35.9,73,0,False,False,25,False
23:51:13_27/12/2022,auto,23,90,0,35.9,73,0,False,False,25,False
23:53:13_27/12/2022,auto,23,90,0,35.9,73,0,False,False,25,False
23:55:13_27/12/2022,auto,23,90,0,35.9,73,0,False,False,25,False
23:57:13_27/12/2022,auto,23,90,0,35.9,73,0,False,False,25,False
23:59:13_27/12/2022,auto,23,90,0,35.8,73,0,False,False,25,False
0:1:13_28/12/2022,auto,23,90,0,35.8,73,0,False,False,25,False
0:3:13_28/12/2022,auto,23,90,0,35.8,73,0,False,False,25,False
0:5:15_28/12/2022,auto,23,90,0,35.8,73,0,False,False,25,False
0:7:13_28/12/2022,auto,23,90,0,35.8,73,0,False,False,25,False
0:9:13_28/12/2022,auto,23,90,0,35.8,73,0,False,False,25,False
0:11:13_28/12/2022,auto,23,90,0,35.8,73,0,False,False,25,False
0:13:13_28/12/2022,auto,23,90,0,35.8,73,0,False,False,25,False
0:15:13_28/12/2022,auto,23,90,0,35.8,73,0,False,False,25,False
0:17:13_28/12/2022,auto,23,90,0,35.7,73,0,False,False,25,False
0:19:13_28/12/2022,auto,23,90,0,35.7,73,0,False,False,25,False
0:21:13_28/12/2022,auto,23,90,0,35.7,73,0,False,False,25,False
0:23:13_28/12/2022,auto,23,90,0,35.7,73,0,False,False,25,False
0:25:13_28/12/2022,auto,23,90,0,35.7,73,0,False,False,25,False
0:27:13_28/12/2022,auto,23,90,0,35.7,73,0,False,False,25,False
0:29:13_28/12/2022,auto,23,90,0,35.7,73,0,False,False,25,False
0:31:13_28/12/2022,auto,23,90,0,35.7,73,0,False,False,25,False
0:33:13_28/12/2022,auto,23,90,0,35.7,73,0,False,False,25,False
0:35:13_28/12/2022,auto,23,90,0,35.7,73,0,False,False,25,False
0:37:13_28/12/2022,auto,23,90,0,35.6,73,0,False,False,25,False
0:39:13_28/12/2022,auto,23,90,0,35.6,73,0,False,False,25,False
0:41:13_28/12/2022,auto,23,90,0,35.6,73,0,False,False,25,False
0:43:13_28/12/2022,auto,23,90,0,35.6,73,0,False,False,25,False
0:45:13_28/12/2022,auto,23,90,0,35.6,73,0,False,False,25,False
0:47:13_28/12/2022,auto,23,90,0,35.6,73,0,False,False,25,False
0:49:13_28/12/2022,auto,23,90,0,35.6,73,0,False,False,25,False
0:51:13_28/12/2022,auto,23,90,0,35.5,73,0,False,False,25,False
0:53:13_28/12/2022,auto,23,90,0,35.5,73,0,False,False,25,False
0:55:13_28/12/2022,auto,23,90,0,35.5,73,0,False,False,25,False
0:57:13_28/12/2022,auto,23,90,0,35.5,73,0,False,False,25,False
0:59:13_28/12/2022,auto,23,90,0,35.5,73,0,False,False,25,False
1:1:13_28/12/2022,auto,23,90,0,35.5,73,0,False,False,25,False
1:3:13_28/12/2022,auto,23,90,0,35.5,73,0,False,False,25,False
1:5:15_28/12/2022,auto,23,90,0,35.4,73,0,False,False,25,False
1:7:13_28/12/2022,auto,23,90,0,35.4,73,0,False,False,25,False
1:9:13_28/12/2022,auto,23,90,0,35.4,73,0,False,False,25,False
1:11:13_28/12/2022,auto,23,90,0,35.4,73,0,False,False,25,False
1:13:13_28/12/2022,auto,23,90,0,35.4,73,0,False,False,25,False
1:15:13_28/12/2022,auto,23,90,0,35.4,73,0,False,False,25,False
1:17:13_28/12/2022,auto,23,90,0,35.4,73,0,False,False,25,False
1:19:13_28/12/2022,auto,23,90,0,35.4,73,0,False,False,25,False
1:21:13_28/12/2022,auto,23,90,0,35.4,73,0,False,False,25,False
1:23:13_28/12/2022,auto,23,90,0,35.4,73,0,False,False,25,False
1:25:13_28/12/2022,auto,23,90,0,35.4,73,0,False,False,25,False
1:27:13_28/12/2022,auto,23,90,0,35.3,73,0,False,False,25,False
1:29:13_28/12/2022,auto,23,90,0,35.3,73,0,False,False,25,False
1:31:13_28/12/2022,auto,23,90,0,35.3,73,0,False,False,25,False
1:33:13_28/12/2022,auto,23,90,0,35.3,73,0,False,False,25,False
1:35:13_28/12/2022,auto,23,90,0,35.3,73,0,False,False,25,False
1:37:13_28/12/2022,auto,23,90,0,35.3,73,0,False,False,25,False
1:39:13_28/12/2022,auto,23,90,0,35.3,73,0,False,False,25,False
1:41:13_28/12/2022,auto,23,90,0,35.3,73,0,False,False,25,False
1:43:13_28/12/2022,auto,23,90,0,35.3,73,0,False,False,25,False
1:45:13_28/12/2022,auto,23,90,0,35.3,73,0,False,False,25,False
1:47:13_28/12/2022,auto,23,90,0,35.2,73,0,False,False,25,False
1:49:13_28/12/2022,auto,23,90,0,35.2,73,0,False,False,25,False
1:51:13_28/12/2022,auto,23,90,0,35.2,73,0,False,False,25,False
1:53:13_28/12/2022,auto,23,90,0,35.2,73,0,False,False,25,False
1:55:13_28/12/2022,auto,23,90,0,35.2,73,0,False,False,25,False
1:57:13_28/12/2022,auto,23,90,0,35.2,73,0,False,False,25,False
1:59:13_28/12/2022,auto,23,90,0,35.2,73,0,False,False,25,False
2:1:13_28/12/2022,auto,23,90,0,35.2,73,0,False,False,25,False
2:3:13_28/12/2022,auto,23,90,0,35.2,73,0,False,False,25,False
2:5:15_28/12/2022,auto,23,90,0,35.2,73,0,False,False,25,False
2:7:13_28/12/2022,auto,23,90,0,35.2,73,0,False,False,25,False
2:9:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:11:13_28/12/2022,auto,23,90,0,35.2,73,0,False,False,25,False
2:13:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:15:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:17:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:19:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:21:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:23:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:25:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:27:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:29:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:31:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:33:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:35:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:37:13_28/12/2022,auto,23,90,0,35.0,73,0,False,False,25,False
2:39:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:41:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:43:13_28/12/2022,auto,23,90,0,35.1,73,0,False,False,25,False
2:45:13_28/12/2022,auto,23,90,0,35.0,73,0,False,False,25,False
2:47:13_28/12/2022,auto,23,90,0,35.0,73,0,False,False,25,False
2:49:13_28/12/2022,auto,23,90,0,35.0,73,0,False,False,25,False
2:51:13_28/12/2022,auto,23,90,0,35.0,73,0,False,False,25,False
2:53:13_28/12/2022,auto,23,90,0,35.0,73,0,False,False,25,False
2:55:13_28/12/2022,auto,23,90,0,35.0,73,0,False,False,25,False
2:57:13_28/12/2022,auto,23,90,0,35.0,73,0,False,False,25,False
2:59:13_28/12/2022,auto,23,90,0,35.0,73,0,False,False,25,False
3:1:13_28/12/2022,auto,23,90,0,35.0,73,0,False,False,25,False
